816478,1,0,2,1
816524,1,0,2,1
816566,13,0,1.818181818,11
816576,1,0,1.5,2
816578,2,0,2,1
816654,2,0,1.25,4
816657,0,0,1,1
816661,0,0,1,1
816685,0,0,1,1
816693,3,0,2,1
816716,1,0,2,1
816836,1,1,2,1
816841,0,0,1,4
816912,1,0,2,1
816941,0,0,1,1
816942,1,0,2,1
816962,2,0,1.666666667,3
816998,1,0,2,1
817004,0,0,1,1
817022,1,0,1.5,2
817025,1,0,2,1
817059,1,0,2,1
817077,0,0,1,1
817091,4,1,2,3
817093,0,0,1,1
817112,1,0,2,1
817225,0,0,1,1
817239,2,0,1.666666667,3
817255,1,0,2,1
817261,0,0,1,2
817271,0,0,1,1
817273,11,1,1.5,20
817279,2,0,2,1
817284,3,1,1.666666667,3
817309,0,0,1,1
817328,0,0,1,1
817338,0,0,1,1
817375,0,0,1,1
817386,1,0,1.5,2
817388,1,0,2,1
817392,0,0,1,2
817418,0,0,1,1
817423,1,0,1.2,5
817452,2,0,1.5,2
817460,0,0,1,1
817469,1,0,1.333333333,3
817480,5,0,2,2
817497,1,0,2,1
817532,1,0,2,1
817559,26,1,1.606060606,33
817661,1,0,3,1
817682,0,0,1,1
817690,1,0,2,1
817695,1,0,2,1
817705,0,0,1,1
817732,0,0,1,1
817763,2,0,2,1
817781,9,0,1.24,25
817884,1,0,2,1
817921,0,0,1,1
817922,0,0,1,1
817929,0,0,1,1
817976,1,0,2,1
817981,1,0,2,1
817987,2,0,1.666666667,3
818076,29,1,1.514285714,35
818083,2,0,2,2
818138,0,0,1,1
818175,2,0,1.5,2
818195,0,0,1,2
818255,0,0,1,1
818328,1,0,2,1
818334,5,0,1.4,5
818349,1,0,2,1
818358,1,0,2,2
818360,0,0,1,1
818362,0,0,1,1
818408,1,0,2,1
818462,1,0,2,1
818476,0,0,1,1
818494,1,1,2.5,2
818499,0,0,1,1
818506,2,0,2,1
818511,1,0,2,1
818512,0,0,1,1
818523,2,0,2,1
818549,0,0,1,1
818554,1,0,2,1
818614,0,0,1,1
818642,0,0,1,4
818708,0,0,1,1
818715,0,0,1,1
818774,0,0,1,1
818821,1,0,2,1
818838,0,0,1,1
818841,1,0,2,1
818858,0,0,1,3
818879,1,0,1.25,4
818881,3,0,2,3
818885,1,0,2,1
818900,0,0,1,1
818933,3,0,1.5,6
818935,2,0,2,1
818939,0,0,1,1
818951,0,0,1,1
819003,1,0,2,1
819007,1,0,2,1
819013,0,0,1,1
819035,2,0,3,1
819083,3,0,2,3
819098,3,0,2,1
819112,0,0,1,1
819151,0,0,1,1
819160,1,0,1.5,2
819179,0,0,1,1
819188,1,0,2,1
819234,1,0,2,1
819246,0,0,1,1
819266,1,0,2,1
819270,0,0,1,1
819293,1,0,2,1
819350,2,0,2,2
819357,0,0,1,1
819370,0,0,1,1
819384,3,0,1.666666667,3
819449,0,0,1,1
819462,0,0,1,1
819473,0,0,1,1
819478,0,0,1,1
819484,1,0,1.5,2
819497,0,0,1,1
819510,0,0,1,1
819527,2,0,1.5,4
819547,1,0,2,1
819549,0,0,1,1
819592,1,0,1.25,4
819614,1,0,1.25,4
819636,1,0,2,1
819657,3,0,2,2
819667,4,1,2,1
819675,1,0,2,1
819723,1,0,2,1
819724,0,0,1,1
819727,0,0,1,1
819730,0,0,1,3
819751,0,0,1,1
819756,0,0,1,2
819786,1,0,2,1
819791,0,0,1,1
819807,0,0,1,1
819856,1,0,1.5,2
819865,8,0,1.444444444,9
819886,1,0,2,1
819924,0,0,1,2
819932,5,0,1.4,10
819938,0,0,1,1
819991,0,0,1,1
820024,0,1,2,1
820029,0,0,1,1
820094,0,0,1,3
820095,0,0,1,1
820109,0,0,1,1
820124,0,0,1,1
820137,1,0,1.5,2
820155,1,0,2,1
820176,1,0,2,1
820189,3,0,2,2
820191,1,0,2,1
820205,1,0,1.333333333,3
820221,2,0,2,1
820246,2,0,2,1
820252,0,0,1,1
820300,7,0,1.8,5
820305,2,0,2,2
820342,1,0,2,1
820396,1,0,2,1
820397,5,0,1.666666667,3
820400,1,0,2,1
820423,2,0,2,1
820448,0,0,1,1
820454,1,0,2,1
820514,0,0,1,1
820522,3,0,2,2
820540,0,0,1,1
820588,1,0,2,1
820799,2,0,2,1
820826,2,0,1.5,4
820837,1,0,2,1
820851,0,0,1,1
820853,0,0,1,1
820865,2,0,2,1
820880,0,0,1,1
820930,1,0,2,1
820934,0,0,1,2
820957,2,0,1.333333333,3
820970,0,0,1,1
821008,0,0,1,1
821078,0,0,1,1
821111,0,0,1,1
821117,3,0,1.5,6
821148,4,0,1.5,4
821161,0,0,1,2
821186,3,0,1.5,4
821194,1,0,2,1
821316,1,0,2,1
821329,0,0,1,1
821360,0,0,1,1
821366,2,0,2,1
821384,1,0,1.25,4
821417,2,0,1.5,2
821439,1,0,2,1
821456,2,0,1.5,2
821483,0,0,1,1
821486,3,1,1.266666667,15
821542,4,0,2,2
821554,1,0,1.333333333,3
821592,3,0,1.666666667,3
821633,0,0,1,2
821703,0,0,1,2
821720,1,0,2,1
821725,0,0,1,1
821751,0,0,1,1
821817,1,0,2,1
821823,8,1,1.2,5
821825,1,0,3,1
821844,1,0,2,1
821854,4,1,2,4
821863,0,0,1,1
821865,0,0,1,1
821903,0,0,1,2
821906,0,0,1,1
821939,0,0,1,1
821952,0,0,1,1
821978,0,0,1,1
822025,1,1,2,1
822030,1,0,1.142857143,7
822060,0,0,1,1
822072,0,0,1,1
822083,5,0,1.444444444,9
822145,1,0,2,1
822161,4,0,2,1
822169,0,0,1,2
822178,2,0,2,1
822202,1,0,1.333333333,3
822231,0,0,1,1
822238,2,0,1.5,2
822276,0,0,1,1
822307,2,0,2,2
822309,10,0,1.714285714,7
822392,1,0,1.5,2
822421,0,0,1,1
822427,1,0,2,1
822428,0,1,2,1
822450,2,0,2,2
822474,1,0,1.25,4
822507,1,0,2,1
822529,1,1,2,2
822545,0,0,1,1
822553,2,0,1.181818182,11
822577,1,0,1.25,4
822601,2,0,2,1
822618,0,0,1,1
822635,0,0,1,1
822677,0,0,1,2
822722,1,0,1.5,2
822734,0,0,1,1
822744,1,0,2,1
822803,0,0,1,1
822809,0,0,1,1
822830,8,1,1.727272727,11
822831,2,0,1.333333333,6
822888,0,0,1,1
822914,1,0,2,1
822976,0,0,1,2
822983,1,0,2,1
822996,0,0,1,1
823025,0,0,1,2
823027,1,0,2,1
823028,1,0,2,1
823051,2,1,1.666666667,3
823061,0,0,1,1
823115,0,0,1,3
823118,0,0,1,5
823150,0,0,1,1
823154,1,0,1.25,4
823166,0,0,2,1
823176,0,0,1,1
823188,2,0,2,1
823234,0,0,1,1
823244,4,0,1.75,4
823254,2,0,2,1
823294,0,0,1,1
823312,1,0,2,1
823332,2,0,2,1
823352,0,0,1,1
823398,1,0,1.5,2
823399,0,0,1,1
823494,3,0,2,1
823497,1,0,2,1
823546,0,0,1,1
823551,0,0,1,4
823554,0,0,1,1
823564,0,0,1,1
823565,1,0,2,1
823571,2,0,2,1
823590,1,0,1.25,4
823602,12,0,1.307692308,13
823604,0,0,1,1
823614,5,0,1.8,5
823632,1,0,1.333333333,3
823643,2,0,2,1
823655,2,0,1.5,4
823724,3,0,1.666666667,3
823749,0,0,1,1
823775,0,0,1,1
823791,1,0,1.5,2
823813,0,0,1,2
823816,1,0,2,1
823821,0,0,1,2
823835,1,0,2,1
823864,0,0,1,1
823876,0,0,1,1
823890,8,1,1.266666667,15
823897,3,0,2,1
823959,1,0,2,1
823995,0,0,1,1
824000,0,0,1,1
824019,0,0,1,1
824029,1,0,2,1
824102,2,0,2,1
824118,1,0,2,1
824146,1,0,2,1
824158,0,1,2,1
824257,0,0,1,1
824296,1,0,2,1
824330,3,0,2,3
824363,0,0,1,1
824366,0,0,1,1
824440,1,0,1.5,2
824460,14,1,1.428571429,14
824486,2,0,1.5,4
824569,0,0,1,1
824586,1,0,2,1
824588,1,0,2,1
824637,0,0,1,1
824663,0,0,1,1
824728,0,0,1,1
824729,2,0,2,1
824761,0,0,1,1
824788,3,0,1.4,5
824831,0,0,1,1
824862,4,0,1.4,10
824903,3,0,1.5,4
824906,1,0,2,1
824934,0,0,1,1
824938,1,0,2,1
824944,0,0,1,1
824968,0,0,1,2
825004,1,0,2,1
825005,1,0,2,1
825084,0,0,1,2
825094,0,0,1,1
825120,2,0,2,1
825154,3,0,2,2
825157,0,0,1,1
825160,3,0,2,1
825186,3,0,1.6,5
825250,1,0,1.5,2
825269,0,0,1,1
825292,0,0,1,1
825302,3,0,1.666666667,3
825311,0,0,1,1
825324,0,0,1,1
825396,0,0,1,1
825432,0,0,1,1
825464,3,0,1.4,5
825519,0,0,1,1
825554,1,0,1.5,2
825562,2,0,1.5,2
825578,2,0,2,1
825588,3,0,1.333333333,3
825590,0,0,1,1
825613,0,0,1,1
825647,9,0,1.5,6
825670,0,0,1,1
825690,2,0,2,1
825694,0,0,1,1
825702,0,0,1,1
825713,1,0,2,1
825746,0,0,1,1
825752,0,0,1,1
825788,4,0,1.4,10
825789,0,0,1,1
825796,11,1,1.363636364,22
825819,1,0,2,1
825820,0,0,1,1
825825,0,0,1,1
825835,0,0,1,1
825840,1,0,2,1
825891,0,0,1,1
825894,0,0,1,1
825896,0,0,1,1
825929,0,0,1,2
825961,0,0,1,1
825962,0,0,1,1
825995,1,0,2,1
826020,3,0,2,1
826099,5,0,1.3,10
826101,2,0,1.666666667,3
826105,6,0,1.384615385,13
826109,1,0,2,1
826157,1,0,2,1
826166,0,0,1,1
826182,1,0,2,1
826190,1,0,2,1
826201,7,0,1.5,12
826208,0,0,1,1
826326,4,1,1.333333333,12
826347,1,0,3,1
826368,0,0,1,1
826374,1,0,2,1
826465,0,0,1,1
826500,4,0,1.666666667,3
826524,3,0,1.6,5
826543,4,0,2,1
826547,0,0,1,1
826594,1,0,1.5,2
826603,0,0,1,1
826647,0,0,1,1
826653,1,0,2,1
826674,1,0,2,1
826685,0,0,1,1
826746,0,0,1,1
826767,1,0,2,1
826793,0,0,1,1
826797,0,0,1,1
826802,3,0,2,1
826809,0,0,1,1
826818,0,0,1,3
826838,0,0,1,1
826911,0,0,1,1
826915,1,0,1.25,4
826944,0,0,1,1
826947,1,0,2,1
827041,5,0,1.5,2
827078,0,0,1,1
827081,0,0,1,1
827142,1,0,2,1
827166,0,0,1,17
827174,0,0,1,1
827208,2,0,2,2
827238,0,0,1,1
827290,0,0,1,1
827308,9,1,1.357142857,14
827356,1,0,2,1
827357,0,0,1,1
827378,0,0,1,2
827468,1,0,2,1
827487,1,0,2,1
827524,0,0,1,1
827527,0,0,1,1
827535,2,0,1.666666667,3
827598,0,0,1,1
827622,5,1,1.166666667,30
827685,3,0,1.428571429,7
827697,3,0,1.5,2
827733,0,1,2,1
827776,0,0,1,1
827826,1,0,2,1
827844,1,0,1.5,2
827850,6,0,1.8,5
827860,0,0,1,1
827879,0,0,1,1
827939,2,0,2,1
827979,0,0,1,2
827989,0,0,1,1
828078,0,0,1,1
828079,1,0,1.5,2
828167,0,0,1,1
828169,0,0,1,1
828193,2,0,1.5,2
828252,0,0,1,1
828254,0,0,1,1
828302,1,0,2,1
828330,0,0,1,1
828390,0,0,1,3
828424,0,0,1,1
828452,0,0,1,1
828482,0,0,1,2
828567,0,0,1,1
828604,0,0,1,1
828681,1,0,1.333333333,3
828699,1,0,1.5,2
828736,0,0,1,1
828744,2,0,1.5,2
828780,13,0,1.545454545,11
828783,0,0,1,1
828855,1,0,2,1
828863,1,0,2,1
828871,0,0,1,1
828890,6,0,2,4
828918,0,0,1,1
828933,1,0,2,1
828952,1,0,2,1
828959,0,0,1,1
828973,0,0,1,3
828974,0,0,1,1
829001,0,0,1,1
829010,0,0,1,1
829022,0,0,1,2
829065,1,0,2,1
829076,0,0,1,1
829090,1,0,2,1
829127,0,0,1,1
829174,0,0,1,3
829200,1,0,1.5,2
829219,3,1,2,1
829237,0,0,1,1
829239,1,0,2,1
829253,1,0,1.333333333,3
829260,1,0,1.333333333,3
829315,0,0,1,1
829329,0,0,1,1
829340,0,0,1,1
829347,0,0,1,5
829359,1,0,2,1
829373,1,0,1.5,2
829439,0,0,1,1
829460,2,0,2,1
829489,2,0,1.666666667,3
829501,0,0,1,1
829521,0,0,1,2
829527,0,0,1,2
829541,0,0,1,2
829576,0,0,1,1
829577,2,1,1.75,4
829609,0,0,1,1
829638,0,0,1,1
829641,1,0,2,1
829643,1,0,1.5,2
829674,1,0,2,1
829720,0,0,1,2
829743,0,0,1,1
829747,0,0,1,1
829762,0,0,1,2
829763,0,0,1,1
829772,0,0,1,1
829798,1,0,1.5,2
829804,0,0,1,1
829837,0,0,1,1
829847,1,0,1.25,4
829872,1,0,2,1
829901,3,0,1.5,2
829938,5,0,1.8,5
829952,2,0,1.285714286,7
829954,1,0,2,1
829964,2,0,2,1
829965,2,0,1.5,2
829969,2,0,2,1
829973,0,0,1,1
829988,0,0,1,1
830009,2,0,2,1
830040,1,0,2,1
830102,0,0,1,1
830104,1,0,1.5,2
830124,1,0,2,1
830133,1,0,2,1
830165,1,0,2,1
830203,3,0,2,2
830204,1,0,1.5,2
830205,0,0,1,1
830211,0,0,1,1
830212,1,0,1.333333333,3
830248,0,0,1,1
830317,0,0,1,1
830323,0,0,1,1
830326,0,0,1,1
830337,0,0,1,1
830338,1,0,1.25,4
830409,0,0,1,1
830436,1,0,1.25,4
830497,1,0,2,1
830501,4,0,1.222222222,18
830534,4,0,1.333333333,6
830584,2,0,2,1
830587,0,0,1,1
830635,0,0,1,1
830749,0,0,1,1
830778,1,0,1.5,2
830784,1,0,2,1
830924,0,0,1,2
831087,0,0,1,1
831098,2,0,2,1
831109,0,0,1,1
831124,0,0,2,1
831125,4,0,1.4,5
831156,11,0,1.333333333,15
831173,1,1,2,1
831194,0,0,1,1
831196,1,0,2,1
831199,1,0,1.333333333,3
831204,1,0,2,1
831216,0,0,1,1
831224,6,0,1.571428571,7
831238,2,0,1.666666667,3
831248,1,0,1.5,2
831290,8,0,1.5,10
831294,1,0,2,1
831307,1,0,1.5,2
831337,0,0,1,1
831424,3,0,2,2
831435,0,0,1,1
831462,0,0,1,1
831500,8,0,1.5,10
831543,1,0,2,1
831552,0,0,1,1
831570,0,0,1,2
831633,7,1,1.333333333,21
831642,1,0,2,1
831669,6,0,2,1
831716,0,0,1,1
831751,0,0,1,1
831828,1,0,1.5,2
831860,0,0,1,1
831883,1,0,2,1
831953,2,0,1.333333333,3
831979,0,0,1,1
832018,0,0,1,1
832019,4,0,1.666666667,3
832058,2,0,2,1
832103,2,0,1.125,8
832143,2,0,1.25,4
832169,2,0,1.666666667,3
832171,0,1,3,1
832176,0,0,1,1
832208,0,0,1,1
832226,2,0,1.5,2
832261,3,0,2,1
832277,0,0,1,1
832312,0,0,1,3
832329,1,0,1.5,2
832434,2,0,1.5,4
832435,0,0,1,1
832498,7,0,1.666666667,6
832504,0,0,1,1
832523,1,0,1.333333333,3
832531,1,0,1.5,2
832542,2,0,1.5,2
832551,0,0,1,1
832560,3,0,1.25,4
832567,2,0,2,1
832594,0,0,1,1
832602,0,0,1,1
832603,1,0,1.333333333,3
832621,0,0,1,1
832623,3,0,2,1
832653,0,0,1,1
832695,0,0,1,1
832716,13,2,2,2
832823,1,0,2,1
832840,1,0,2,1
832874,2,0,2,1
832957,0,0,1,1
833023,1,0,2,1
833046,0,0,1,1
833077,0,0,1,1
833079,0,0,1,1
833104,3,0,1.6,5
833129,2,0,2,1
833145,1,1,2,1
833181,3,0,1.6,5
833213,1,0,2,1
833214,0,0,1,1
833219,1,0,1.5,2
833224,5,1,1.75,4
833229,7,1,1.555555556,9
833237,0,0,1,1
833239,2,0,2,2
833260,2,0,2,1
833282,0,0,1,1
833313,1,0,2,1
833340,0,0,1,1
833348,0,0,1,1
833368,0,0,1,1
833387,1,0,2,1
833402,0,0,1,2
833406,0,1,2,1
833464,2,1,1.4,5
833575,1,0,1.5,2
833580,0,0,1,1
833584,1,0,2,1
833591,8,1,1.75,4
833593,2,0,1.4,5
833599,1,0,2,1
833620,0,0,1,1
833626,0,0,1,1
833644,0,0,1,6
833668,0,0,1,1
833679,1,0,2,1
833735,0,0,1,3
833751,1,0,2,1
833848,1,0,1.5,2
833883,1,0,1.5,2
833884,0,0,1,1
833894,1,0,1.5,2
833910,3,0,1.666666667,3
833912,2,0,1.166666667,6
833972,0,0,1,1
833980,0,0,1,1
833995,0,0,1,1
834001,0,0,1,2
834014,1,0,2,1
834019,3,0,2,1
834053,4,0,2,1
834064,0,0,1,1
834091,3,0,3,1
834158,3,0,2,1
834183,0,0,1,1
834216,3,0,2,1
834222,0,0,1,1
834238,0,0,1,2
834245,7,1,1.5,2
834256,0,0,1,1
834257,1,0,2,1
834259,0,0,1,1
834269,1,0,1.1,10
834274,1,0,2,1
834313,1,0,2,1
834324,1,0,2,1
834358,0,0,1,1
834365,0,0,1,3
834411,0,0,1,1
834420,3,0,1.375,8
834424,0,0,1,1
834447,0,0,1,1
834519,1,0,2,1
834565,0,0,1,3
834581,1,0,2,1
834644,0,0,1,1
834650,2,0,2,1
834653,0,0,1,1
834661,1,0,2,1
834695,9,0,1.4,5
834726,28,1,1.339285714,56
834772,0,0,1,1
834787,0,0,1,1
834928,0,0,1,1
834931,0,0,1,1
834949,0,0,1,1
834956,1,0,2,1
834957,4,1,2,1
835018,0,0,1,1
835096,0,0,1,1
835100,1,0,2,1
835153,1,0,2,1
835158,0,0,1,1
835241,0,0,1,1
835243,0,0,1,1
835277,0,0,1,1
835304,1,0,2,1
835308,1,0,1.5,2
835330,0,0,1,6
835351,5,0,2,2
835353,0,0,1,1
835375,1,0,1.333333333,3
835408,0,0,1,1
835435,9,0,1.428571429,14
835450,1,0,1.111111111,9
835471,0,0,1,1
835495,0,0,1,1
835509,0,0,1,1
835533,2,0,2,2
835534,0,0,1,1
835557,1,0,1.5,2
835637,0,0,1,1
835653,0,0,1,1
835663,2,0,2,2
835701,0,0,1,1
835782,5,0,1.6,5
835846,0,0,1,3
835881,0,0,1,1
835918,0,0,1,1
835947,2,1,2,3
835999,3,0,1.5,2
836016,0,0,1,1
836025,0,0,1,1
836070,0,0,1,1
836117,0,0,1,1
836129,0,0,1,1
836260,1,0,1.2,5
836286,4,1,2,2
836311,2,0,2,1
836316,0,0,1,1
836349,1,0,2,1
836381,0,0,1,2
836390,0,0,1,1
836405,7,0,1.444444444,9
836434,0,0,1,1
836451,0,0,1,1
836456,1,0,2,1
836483,0,0,1,3
836492,0,0,1,1
836498,2,0,2,2
836501,2,0,1.5,2
836513,0,0,1,1
836551,1,0,2,1
836579,0,0,1,1
836603,1,0,2,1
836681,1,0,2,1
836701,1,0,2,1
836718,0,0,1,2
836725,0,0,1,1
836773,0,0,1,1
836819,1,0,2,1
836825,3,0,2,2
836857,0,0,1,1
836858,5,0,1.4,10
836861,3,1,2.333333333,3
836885,1,0,2,1
836895,0,0,1,1
836933,0,0,1,1
836980,0,0,1,1
837003,0,0,1,1
837072,0,0,1,1
837075,0,0,1,3
837100,1,0,2,1
837135,1,0,2,1
837137,0,0,1,1
837139,0,0,1,2
837144,0,0,1,1
837146,4,0,1.25,8
837158,4,0,2,2
837177,2,0,1.5,2
837180,0,0,1,1
837235,2,0,2,1
837251,9,4,1.409090909,22
837256,3,0,1.5,2
837331,0,0,1,1
837418,0,0,1,1
837440,0,0,1,1
837457,0,0,2,1
837469,1,0,2,1
837471,2,0,3,1
837508,1,0,2,1
837516,0,0,1,1
837535,0,0,1,2
837538,0,0,1,2
837560,0,0,1,1
837597,2,0,2,1
837635,0,0,1,1
837733,0,0,1,1
837736,0,0,1,1
837742,0,0,1,2
837848,2,0,2,1
837863,0,0,1,1
837896,1,0,1.5,2
837961,1,0,2,1
837980,0,1,1.333333333,3
838056,0,0,1,1
838084,0,0,1,3
838098,1,0,2,1
838114,1,0,2,1
838117,13,0,1.47826087,23
838118,2,0,2,1
838130,1,0,2,1
838173,0,0,1,1
838180,1,0,1.5,2
838198,0,0,1,2
838222,0,0,1,1
838265,2,0,1.666666667,3
838272,0,0,1,1
838281,4,0,1.333333333,3
838301,3,0,2,2
838309,0,0,1,1
838322,1,0,1.5,2
838328,0,0,1,1
838337,1,0,1.25,4
838347,0,0,1,1
838350,0,0,1,2
838365,0,0,1,1
838374,1,0,2,1
838382,0,0,1,1
838384,0,0,1,1
838390,1,0,2,1
838397,0,0,1,1
838407,0,0,1,1
838409,3,0,1.5,2
838410,0,0,1,2
838412,0,0,1,1
838414,0,1,2,1
838484,2,0,1.5,2
838601,3,0,1.666666667,3
838748,0,0,1,1
838770,1,0,2,1
838794,3,0,2,1
838802,0,0,1,1
838806,3,0,2,1
838885,0,0,1,2
838895,1,0,2,1
838930,1,0,1.333333333,3
838959,0,0,1,3
838964,0,0,1,2
839006,0,0,1,1
839015,1,0,2,1
839034,6,0,1.666666667,6
839038,2,0,2,1
839063,0,0,1,1
839065,2,0,2,1
839107,1,0,2,1
839111,0,0,1,1
839112,1,0,2,1
839121,0,0,1,1
839132,5,0,1.5,4
839156,2,0,1.666666667,3
839160,1,0,2,1
839198,3,0,1.5,4
839242,0,0,1,1
839279,1,0,2,1
839281,1,0,1.333333333,3
839296,0,0,1,1
839335,1,0,2,1
839346,3,0,1.333333333,3
839381,11,1,2,1
839389,1,0,3,1
839415,1,0,2,1
839513,0,0,1,1
839561,1,0,1.5,2
839575,0,0,1,1
839589,0,0,1,1
839652,0,0,1,1
839705,0,0,1,1
839716,0,0,1,1
839738,0,0,1,1
839739,0,0,1,1
839760,0,0,1,1
839779,2,0,1.5,2
839784,1,0,2,1
839787,1,0,2,1
839794,0,0,1,1
839796,1,0,2,1
839801,1,0,2,1
839839,0,0,1,1
839847,0,0,1,1
839859,1,1,2,1
839865,3,0,2,1
839902,0,0,1,1
839914,0,0,1,1
839926,4,0,1.8,5
839985,1,0,2,1
840010,1,0,1.333333333,3
840024,1,0,2,1
840036,1,0,1.5,2
840050,1,0,1.5,2
840089,0,0,1,1
840155,0,0,1,1
840157,1,0,2,1
840183,30,0,1.35483871,62
840213,1,0,2,1
840255,1,0,2,1
840291,2,0,1.666666667,3
840361,2,0,1.2,5
840366,2,0,2,1
840402,0,0,1,1
840456,0,0,2,1
840479,1,0,2,1
840516,1,0,2,1
840546,1,0,2,1
840586,0,0,1,1
840597,13,0,1.454545455,11
840663,0,0,1,1
840678,1,0,2,1
840761,0,0,1,1
840773,0,1,2,1
840778,0,0,1,1
840784,0,0,1,1
840845,0,0,1,1
840909,0,0,1,1
840910,1,0,2,1
840913,3,1,2,2
840939,1,0,2,1
840949,1,0,1.25,4
840954,0,0,1,1
840960,1,0,2,1
840988,0,0,1,1
841028,3,0,1.75,4
841076,0,0,1,1
841111,2,0,1.666666667,3
841123,0,0,1,1
841176,0,0,1,1
841224,2,0,2,2
841242,6,0,1.2,10
841287,0,0,1,2
841289,2,0,1.5,2
841319,0,0,1,2
841343,0,0,1,1
841344,0,0,1,1
841355,0,0,1,1
841422,0,0,1,1
841469,0,0,1,1
841490,1,0,1.166666667,6
841518,2,0,2,2
841569,2,0,1.25,4
841572,2,0,1.5,2
841627,0,0,1,2
841636,2,0,1.5,2
841660,0,0,1,1
841680,1,0,2,1
841696,0,0,1,1
841761,1,0,2,1
841776,2,0,1.666666667,3
841799,0,0,1,3
841806,1,0,2,1
841894,0,0,1,1
841923,1,0,2,1
841932,16,1,1.833333333,6
841970,0,0,1,1
841986,0,0,1,1
841989,1,0,1.5,2
842006,0,0,1,1
842022,0,0,1,1
842024,1,0,2,1
842038,0,0,1,1
842052,3,0,1.428571429,7
842082,4,1,2,1
842136,0,0,1,1
842140,0,0,1,2
842145,0,0,1,2
842157,1,0,2,1
842165,0,1,1.2,5
842191,0,0,1,1
842211,2,0,1.333333333,6
842212,13,0,1.3,30
842232,1,1,1.25,8
842277,0,0,1,1
842281,1,0,2,1
842365,0,0,1,1
842383,0,0,1,1
842391,0,0,1,1
842470,0,0,1,1
842487,2,1,1.5,2
842489,3,0,2,1
842505,1,0,1.5,2
842527,0,0,1,1
842546,1,0,2,1
842552,1,0,1.5,2
842563,0,0,1,1
842565,2,0,1.5,2
842593,2,0,1.285714286,7
842615,1,0,1.5,2
842618,0,0,1,2
842672,0,0,1,1
842730,0,0,1,1
842780,1,0,1.333333333,3
842833,2,0,1.666666667,3
842878,0,0,1,1
842889,0,1,1.142857143,7
842931,2,0,1.333333333,3
843085,5,0,1.666666667,3
843104,0,0,1,1
843108,1,0,2,1
843115,0,0,1,1
843158,2,0,1.666666667,3
843164,1,0,1.5,2
843169,0,0,1,1
843181,1,0,2,1
843201,1,0,2,1
843227,0,0,1,1
843235,1,0,1.333333333,3
843281,2,0,1.666666667,3
843286,2,1,1.5,4
843308,1,0,2,1
843311,1,0,2,1
843359,1,0,2,1
843367,0,1,2,1
843447,1,0,2,1
843451,0,0,1,1
843468,0,0,1,1
843528,0,0,1,1
843531,0,0,1,2
843541,1,0,2,1
843546,2,0,1.25,8
843631,1,0,2,1
843640,1,0,2,1
843656,1,0,1.2,5
843663,1,0,2,1
843707,0,0,1,1
843714,1,0,2,1
843722,1,0,2,1
843772,0,1,2,1
843798,1,0,1.5,2
843823,0,0,1,1
843852,14,1,1.571428571,21
843862,0,0,1,1
843864,22,3,1.5,2
843883,7,0,1.25,20
843894,0,0,1,1
843922,0,0,1,1
843932,0,0,1,1
844064,2,0,2,1
844069,0,0,1,1
844074,1,0,1.2,5
844080,2,0,2,1
844105,0,0,1,1
844114,4,2,1.333333333,18
844121,1,0,2,1
844153,1,0,1.5,2
844207,1,1,1.5,2
844246,3,0,2,3
844277,0,0,1,2
844287,3,0,2,1
844290,0,0,1,1
844292,0,0,1,1
844304,0,0,1,1
844316,0,0,1,1
844320,1,0,2,1
844335,0,0,1,1
844379,3,0,1.428571429,7
844394,0,0,1,1
844413,1,0,2,1
844428,0,0,1,1
844464,2,0,1.285714286,7
844466,0,0,1,1
844468,1,0,2,1
844482,1,0,2,1
844502,1,0,2,1
844520,0,0,1,1
844530,0,0,1,1
844534,3,0,1.5,2
844542,1,0,2,1
844560,2,0,1.5,2
844596,1,0,2,1
844628,4,0,1.25,4
844662,0,0,1,1
844665,12,0,1.277777778,36
844686,0,0,1,1
844708,1,0,2,1
844747,1,0,1.333333333,3
844762,0,0,1,1
844793,0,0,1,2
844795,0,0,1,1
844816,0,0,1,2
844841,0,0,1,1
844862,0,0,1,1
844865,1,0,2,1
844866,0,0,1,1
844879,2,0,2,1
844888,0,0,1,1
844909,0,0,1,2
844936,2,0,1.5,2
844949,1,0,2,1
844984,0,0,1,1
844989,1,0,2,1
845038,0,0,1,1
845064,0,0,1,1
845123,11,3,1.5,6
845146,2,0,1.5,4
845202,1,0,2,1
845237,0,0,1,1
845268,1,0,1.2,5
845277,0,0,1,1
845307,0,0,1,1
845312,1,0,1.5,2
845326,0,0,1,1
845343,2,0,2,1
845351,0,0,1,1
845374,1,0,2,1
845394,0,0,1,1
845434,1,0,1.25,4
845463,0,0,1,1
845467,0,0,1,1
845471,3,0,2,3
845489,1,0,1.25,4
845493,0,1,2,1
845505,33,1,1.428571429,56
845537,1,0,2,1
845546,0,0,1,1
845570,0,0,1,1
845580,2,0,2,1
845661,4,0,1.571428571,7
845702,0,0,1,1
845749,0,0,1,1
845771,0,0,1,1
845774,0,0,1,1
845788,0,0,1,1
845799,0,0,1,2
845845,0,0,1,2
845888,1,0,2,1
845939,0,0,1,4
845942,0,0,1,1
845977,1,0,1.25,4
846005,2,0,2,1
846011,0,0,1,1
846015,3,0,1.4,5
846024,0,0,1,1
846027,0,0,1,1
846066,1,1,2,1
846075,8,0,1.176470588,17
846089,6,1,1.363636364,11
846210,0,0,1,1
846214,1,0,2,1
846275,0,0,1,1
